equipo,arena,latitude,longitude,logo0,color,tm,local,visitor,latitude1,longitude1
Río Breogán,Pazo Provincial dos Deportes de Lugo,42.99112162431948,-7.545301072767826,https://static.acb.com/logos/1718/breogan_00.png,#85ADEA,BRE,Río Breogán,BAXI Manresa,41.72553131948518,1.809883913714619
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Monbus Obradoiro,42.87640091313994,-8.530649001605413
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Joventut Badalona,41.4426848150727,2.232038842544811
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Carplus Fuenlabrada,40.28271366483084,-3.800509143982543
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,UCAM Murcia,37.99401913800324,-1.1126044975056224
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Valencia Basket,39.45188248874301,-0.3660431016680829
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,BAXI Manresa,41.72553131948518,1.809883913714619
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Barça,41.3802205350011,2.1201211695310715
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Gran Canaria,28.10308200222156,-15.456896903683322
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Río Breogán,42.99112162431948,-7.545301072767826
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Lenovo Tenerife,28.45934431808708,-16.296844528818482
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Surne Bilbao Basket,43.252351650418106,-2.9261184727627896
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Cazoo Baskonia,42.86418354588555,-2.641617379517079
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Coviran Granada,37.15424932400022,-3.5936020041126646
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Bàsquet Girona,41.99106442107368,2.8105742658463644
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Casademont Zaragoza,41.699492152676626,-0.8766544769103839
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Unicaja,36.68279217722466,-4.460469972879309
Real Madrid,WiZink Center,40.4240337619823,-3.671751201650836,https://static.acb.com/img/20/22/3d/75629.png,#FEBE10,RMB,Real Madrid,Real Betis Baloncesto,37.396421763093244,-5.9648958606643605
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,BAXI Manresa,41.72553131948518,1.809883913714619
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Surne Bilbao Basket,43.252351650418106,-2.9261184727627896
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Monbus Obradoiro,42.87640091313994,-8.530649001605413
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Río Breogán,42.99112162431948,-7.545301072767826
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Real Betis Baloncesto,37.396421763093244,-5.9648958606643605
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Valencia Basket,39.45188248874301,-0.3660431016680829
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Cazoo Baskonia,42.86418354588555,-2.641617379517079
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Real Madrid,40.4240337619823,-3.671751201650836
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Bàsquet Girona,41.99106442107368,2.8105742658463644
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Carplus Fuenlabrada,40.28271366483084,-3.800509143982543
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Gran Canaria,28.10308200222156,-15.456896903683322
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,UCAM Murcia,37.99401913800324,-1.1126044975056224
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Unicaja,36.68279217722466,-4.460469972879309
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Barça,41.3802205350011,2.1201211695310715
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Lenovo Tenerife,28.45934431808708,-16.296844528818482
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Casademont Zaragoza,41.699492152676626,-0.8766544769103839
Coviran Granada,Palacio Deportes Granada,37.15424932400022,-3.5936020041126646,https://static.acb.com/img/www/clubes2023/coviran-granada_logopositivo.png,#C2213C,COV,Coviran Granada,Joventut Badalona,41.4426848150727,2.232038842544811
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Bàsquet Girona,41.99106442107368,2.8105742658463644
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Monbus Obradoiro,42.87640091313994,-8.530649001605413
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Surne Bilbao Basket,43.252351650418106,-2.9261184727627896
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Valencia Basket,39.45188248874301,-0.3660431016680829
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Carplus Fuenlabrada,40.28271366483084,-3.800509143982543
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Real Madrid,40.4240337619823,-3.671751201650836
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Coviran Granada,37.15424932400022,-3.5936020041126646
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Unicaja,36.68279217722466,-4.460469972879309
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Real Betis Baloncesto,37.396421763093244,-5.9648958606643605
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,BAXI Manresa,41.72553131948518,1.809883913714619
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Joventut Badalona,41.4426848150727,2.232038842544811
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Gran Canaria,28.10308200222156,-15.456896903683322
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Barça,41.3802205350011,2.1201211695310715
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Cazoo Baskonia,42.86418354588555,-2.641617379517079
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Río Breogán,42.99112162431948,-7.545301072767826
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,UCAM Murcia,37.99401913800324,-1.1126044975056224
Lenovo Tenerife,Pab. Dep. Tenerife Santiago Martín,28.45934431808708,-16.296844528818482,https://static.acb.com/img/www/clubes2021/LenovoTenerife-pos-vert.png,#E9CD5F,LNT,Lenovo Tenerife,Casademont Zaragoza,41.699492152676626,-0.8766544769103839
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,UCAM Murcia,37.99401913800324,-1.1126044975056224
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Cazoo Baskonia,42.86418354588555,-2.641617379517079
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Carplus Fuenlabrada,40.28271366483084,-3.800509143982543
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Real Madrid,40.4240337619823,-3.671751201650836
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Surne Bilbao Basket,43.252351650418106,-2.9261184727627896
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Coviran Granada,37.15424932400022,-3.5936020041126646
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Río Breogán,42.99112162431948,-7.545301072767826
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Lenovo Tenerife,28.45934431808708,-16.296844528818482
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Real Betis Baloncesto,37.396421763093244,-5.9648958606643605
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Barça,41.3802205350011,2.1201211695310715
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Monbus Obradoiro,42.87640091313994,-8.530649001605413
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Valencia Basket,39.45188248874301,-0.3660431016680829
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Gran Canaria,28.10308200222156,-15.456896903683322
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,BAXI Manresa,41.72553131948518,1.809883913714619
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Unicaja,36.68279217722466,-4.460469972879309
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Joventut Badalona,41.4426848150727,2.232038842544811
Casademont Zaragoza,Pabellón Príncipe Felipe,41.699492152676626,-0.8766544769103839,https://static.acb.com/img/3a/16/1c/logo_zza_2020.png,#C8102E,CAZ,Casademont Zaragoza,Bàsquet Girona,41.99106442107368,2.8105742658463644
